adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/nljRWpjfmqh5qYxcblFoazU5eYY.jpg,"[14, 35, 12]",1832,en,Dogma,An abortion clinic worker with a special heritage is called upon to save the existence of humanity from being negated by two renegade angels trying to exploit a loophole and reenter Heaven.,5.2979,/oxhHl2YokTqcP44QK5tiTgjgLgk.jpg,1999-10-04,Dogma,False,6.923,2801
False,/j3pr1JEpKmDL3n6h6CQwXHY0gkU.jpg,"[12, 16, 10751, 878, 35, 14]",161822,ja,映画ドラえもん のび太とブリキの迷宮,Nobita and his friends find a portal to a mysterious resort filled with metal buildings. They soon discover that the person who opened the portal for them has an ulterior motive.,3.8749,/x0v7xiBYCl1oaujtpkbF6YtglUw.jpg,1993-03-06,Doraemon: Nobita and the Tin Labyrinth,False,7.1,40
False,/20ncMtoy9Cxy6OQxgXZemHoFymz.jpg,"[10751, 12, 14, 10770, 10402]",277217,en,Descendants,"A present-day idyllic kingdom where the benevolent teenage son of King Adam and Queen Belle offers a chance of redemption for the troublemaking offspring of Disney's classic villains: Cruella De Vil (Carlos), Maleficent (Mal), the Evil Queen (Evie) and Jafar (Jay).",5.3715,/65DkgHPSLVjgr6IYkpY9Aqqqid5.jpg,2015-07-31,Descendants,False,7.153,2491
False,/c5MCkebYhFuhmi32x760HfcvLIO.jpg,"[16, 10751, 14, 12, 35]",417859,en,Puss in Boots,"Long before he even met Shrek, the notorious fighter, lover and outlaw Puss in Boots becomes a hero when he sets off on an adventure with the tough and street smart Kitty Softpaws and the mastermind Humpty Dumpty to save his town. This is the true story of The Cat, The Myth, The Legend... The Boots.",5.6009,/n4UkIqNYSTr4DPoHCVfLrL8mbre.jpg,2011-10-27,Puss in Boots,False,6.594,4509
False,/srrzHjAzhYzUulBbllQCNekgnQb.jpg,"[28, 14, 27]",38321,en,Priest,"In an alternate world, humanity and vampires have warred for centuries. After the last Vampire War, the veteran Warrior Priest lives in obscurity with other humans inside one of the Church's walled cities. When the Priest's niece is kidnapped by vampires, the Priest breaks his vows to hunt them down. He is accompanied by the niece's boyfriend, who is a wasteland sheriff, and a former Warrior Priestess.",5.0277,/fYHiA7LPGl9DG7m3DUs0Td1VMcO.jpg,2011-05-05,Priest,False,5.854,2486
False,/mDW6z7I6de6JbUgPOkAEZwKbg7G.jpg,"[16, 10751, 10402, 14, 35, 12]",901362,en,Trolls Band Together,"When Branch's brother, Floyd, is kidnapped for his musical talents by a pair of nefarious pop-star villains, Branch and Poppy embark on a harrowing and emotional journey to reunite the other brothers and rescue Floyd from a fate even worse than pop-culture obscurity.",5.8143,/3ySgD2xwasTHOK6R9bNZiEwKgYo.jpg,2023-10-12,Trolls Band Together,False,7.2,972
False,/bS93S5uEVZng4qmDhmDMXTSEuay.jpg,"[12, 14, 16, 878, 10751]",12599,ja,劇場版ポケットモンスター 幻のポケモン ルギア爆誕,"When Lawrence III's scheme to capture the Legendary Pokémon Lugia upsets the balance of nature, it is up to Ash Ketchum and his friends to save the world.",5.5291,/6u65C8aG4krAVyHsTjAMF7ucTDH.jpg,1999-07-17,Pokémon the Movie 2000,False,6.737,928
False,/sy0vo1cmpKqwPRiMUiJ45jyLsX7.jpg,"[10751, 35, 14]",8871,en,How the Grinch Stole Christmas,The Grinch decides to rob Whoville of Christmas - but a dash of kindness from little Cindy Lou Who and her family may be enough to melt his heart...,6.4792,/1WZbbPApEivA421gCOluuzMMKCk.jpg,2000-11-17,How the Grinch Stole Christmas,False,6.779,8220
False,/fz3HjkLtXRzRedhebARuTuncd7X.jpg,[14],64530,cn,玉女聊齋,Chu is a lowly debt collector for the local strongman Wang. Problem is that Chu is too nice/honest/dopey to be very good at the grubby collections job. Chu is treated badly by his boss Wang. Eventually Wang catches one of his twin daughters in the act of seducing the hapless bumpkin Chu. Wang naturally blames Chu rather than the daughter. For punishment Wang sends Chu on an impossible quest to Satan's Temple to steal a statue of Judge Lu.,5.1965,/m6y5exiIeJz5L8G5nWdaimdBn3d.jpg,1998-06-12,Chinese Erotic Ghost Story,False,5.6,14
False,/sZhTfYouKM1iV3rVbgIVEQFQogA.jpg,"[35, 10751, 14]",2758,en,Addams Family Values,"Siblings Wednesday and Pugsley Addams will stop at nothing to get rid of Pubert, the new baby boy adored by parents Gomez and Morticia. Things go from bad to worse when the new ""black widow"" nanny, Debbie Jellinsky, launches her plan to add Fester to her collection of dead husbands.",5.7677,/sdxT2VjVSx9DRicwnuECUdBHeE7.jpg,1993-11-19,Addams Family Values,False,7.0,3282
False,/cMXp028BZIdiA9OFfiK4gSYYtcr.jpg,"[16, 14, 28, 12]",176983,ja,ONE PIECE FILM Z,"Zephyr, now known as Z, rides the seas with only one goal: Destroy all pirates and their dreams at becoming King of Pirates. When Luffy and his crew encounter him at sea, not only are they utterly defeated by the man with an arm made of Seastone, Nami, Robin, and Chopper are turned 10 years younger due to Z's minion Ain. Luffy is so determined to win against him that he does not even notice Z's master plan that could sacrifice thousands of lives.",4.955,/dd0HwfxstffjRgbBcQvtw3uqS6O.jpg,2012-12-15,One Piece Film: Z,False,7.5,556
False,/aAL7kV0l3yZtbCFs7J8m4gXldqR.jpg,"[10751, 14, 35]",252,en,Willy Wonka & the Chocolate Factory,"When eccentric candy man Willy Wonka promises a lifetime supply of sweets and a tour of his chocolate factory to five lucky kids, penniless Charlie Bucket seeks the golden ticket that will make him a winner.",6.1075,/vmpsZkrs4Uvkp9r1atL8B3frA63.jpg,1971-06-29,Willy Wonka & the Chocolate Factory,False,7.482,3914
False,/tlQtvjwwTAAbNbtZ7IIGPlY50Hx.jpg,"[12, 14, 16, 18, 10751]",15370,ja,猫の恩返し,"Young Haru rescues a cat from being run over, but soon learns it's no ordinary feline; it happens to be the Prince of the Cats.",5.6551,/pqyY7IEWkCWNZ7EuRStQaJITEta.jpg,2002-07-19,The Cat Returns,False,7.1,2426
False,/oa0bHsnrD96miW3Yx10HWb211Sj.jpg,"[27, 28, 14]",49017,en,Dracula Untold,"Vlad Tepes is a great hero, but when he learns the Sultan is preparing for battle and needs to form an army of 1,000 boys, he vows to find a way to protect his family. Vlad turns to dark forces in order to get the power to destroy his enemies and agrees to go from hero to monster as he's turned into the mythological vampire, Dracula.",5.4575,/m5h3NtZ2ZfryIHl1MvatmANvIqQ.jpg,2014-10-01,Dracula Untold,False,6.451,6446
False,/mrabn7LREC8HOBBUyQIXZsQvWk3.jpg,"[12, 14]",11527,en,Excalibur,"Arthur fulfills his fate by bringing together the Knights of the Round Table at Camelot and unifying the country. However, this flawed monarch faces greater tests ahead in pursuit of love, the Holy Grail, and his nation's survival.",5.4356,/cTWF6zkr5mUOnheowKODIijWYcN.jpg,1981-04-10,Excalibur,False,6.9,1135
False,/bL41GVWvp4YJDJ50PDcxaN4cds9.jpg,"[12, 28, 14]",1995,en,Lara Croft: Tomb Raider,"Orphaned heiress, English aristocrat and intrepid archaeologist, Lara Croft, embarks on a dangerous quest to retrieve the two halves of an ancient artifact which controls time before it falls into the wrong hands. As an extremely rare planetary alignment is about to occur for the first time in 5,000 years, the fearless tomb raider will have to team up with rival adventurers and sworn enemies to collect the pieces, while time is running out. But, in the end, who can harness the archaic talisman's unlimited power?",5.2669,/ye5h6fhfz8TkKV4QeuTucvFzxB9.jpg,2001-06-15,Lara Croft: Tomb Raider,False,5.909,6463
False,,"[10751, 14]",868794,zh,海洋传奇,"A marine science fiction that follows Xiaohai, a 12 year old boy who exchanges souls with the aquarium's star sea lion—Candy.",2.5392,/iaTbAAM95sIu8FVFUpUXtYWr5wQ.jpg,2023-07-01,Legend of the Ocean,False,0.0,0
False,/wUwizGzbTk5CTiKBnE4Pq1MONwD.jpg,"[16, 12, 28, 10751, 14]",560057,en,The Sea Beast,"When a young girl stows away on the ship of a legendary sea monster hunter, they launch an epic journey into uncharted waters — and make history to boot.",6.153,/9Zfv4Ap1e8eKOYnZPtYaWhLkk0d.jpg,2022-06-24,The Sea Beast,False,7.325,1677
False,/aIyvMthA7UGV6ix6AUUM88ZXfeU.jpg,"[14, 10751, 35, 16]",77931,en,The Smurfs 2,"The evil wizard Gargamel creates a couple of mischievous Smurf-like creatures called the Naughties that he hopes will let him harness the all-powerful, magical Smurf-essence. But when he discovers that only a real Smurf can give him what he wants, and only a secret spell that Smurfette knows can turn the Naughties into real Smurfs, Gargamel kidnaps Smurfette and brings her to Paris, where he has been winning the adoration of millions as the world¹s greatest sorcerer. It's up to Papa, Clumsy, Grouchy, and Vanity to return to our world, reunite with their human friends Patrick and Grace Winslow, and rescue her! Will Smurfette, who has always felt different from the other Smurfs, find a new connection with the Naughties Vexy and Hackus or will the Smurfs convince her that their love for her is True Blue?",4.1435,/tmjvgbEH4BKYFfHmWXjXrHgi8wT.jpg,2013-07-30,The Smurfs 2,False,5.8,2352
False,/bi9ihIMB9DoXs7odkS5oKkHoK2o.jpg,"[14, 18, 35]",2280,en,Big,When a young boy makes a wish at a carnival machine to be big—he wakes up the following morning to find that it has been granted and his body has grown older overnight. But he is still the same 13-year-old boy inside. Now he must learn how to cope with the unfamiliar world of grown-ups including getting a job and having his first romantic encounter with a woman.,7.0105,/eWhCDJiwxvx3YXkAFRiHjimnF0j.jpg,1988-06-03,Big,False,7.184,3997
False,/tzrcGi28kAIEsrCNMuiyAOFrToG.jpg,"[16, 12, 14, 878, 10751]",384345,ja,映画ドラえもん 新・のび太の日本誕生,"Doraemon and his friends travel to ancient Japan where they meet Kukuru. When Kukuru tells them that his tribe has been enslaved by Gigazombie, Doraemon decides to help him.",4.7199,/yF6pCSsRKkN5RzeU01OzXOzTyVQ.jpg,2016-03-05,Doraemon: Nobita and the Birth of Japan,False,6.813,72
False,/pxd9rc03EMMln3tVFdfd427Fpsi.jpg,"[16, 12, 14, 10751]",1542261,ja,映画ドラえもん 新・のび太の海底鬼岩城,"Nobita and friends finds a secret underwater castle packed with mysteries and riches. With Doraemon's high-tech gadgets, they dive into an ocean adventure mixing humor, teamwork, and imagination in a breathtaking aquatic world.",5.2045,/mKkYq96Qf8duNWds7aBqzAXDpje.jpg,2026-02-27,Doraemon the Movie: New Nobita and the Castle of the Undersea Devil,False,8.0,1
False,/kQV9sV0IbastbU5FYxuYwxfMawz.jpg,"[35, 28, 14]",594767,en,Shazam! Fury of the Gods,"Billy Batson and his foster siblings, who transform into superheroes by saying ""Shazam!"", are forced to get back into action and fight the Daughters of Atlas, who they must stop from using a weapon that could destroy the world.",5.9992,/3GrRgt6CiLIUXUtoktcv1g2iwT5.jpg,2023-03-15,Shazam! Fury of the Gods,False,6.428,3598
False,/1C3Y8XqOxR9LLhKl4BxS5nTTr3C.jpg,"[16, 28, 27, 14]",48624,ja,超神伝説 うろつき童子,"Legend has it that the human race is not the only dominant civilization living on Earth. Two other races exist in this world: the Makai (a demon race) and the Jujinkai (a half-man, half-beast race). Once every 3,000 years, a supreme being known as the Choujin (Overfiend) will emerge and bring balance to all three realms on Earth. In present-day Japan, after 300 years of endless searching, a Jujinkai named Amano Jyaku has discovered the presence of the Choujin inside high school slacker Tatsuo Nagumo. But now, Amano, along with his sister Megumi and their sidekick Kuroko, must protect Nagumo and his new girlfriend Akemi Ito from the Makai, who believe that Nagumo is not the Choujin, but an evil entity bent on destroying all living beings on Earth.",5.5044,/5JzDyR3gEkOf1USGIeC8lSOlo3m.jpg,1989-03-18,Urotsukidōji: Legend of the Overfiend,False,5.983,117
False,/lKkkogTlIQT8o83GFQZZ3CA9MzB.jpg,"[35, 10751, 14, 16]",6477,en,Alvin and the Chipmunks,"A struggling songwriter named Dave Seville finds success when he comes across a trio of singing chipmunks: mischievous leader Alvin, brainy Simon, and chubby, impressionable Theodore.",6.3999,/3s3WvpKPXXeKAPketDDqiQTi20S.jpg,2007-12-13,Alvin and the Chipmunks,False,5.834,4715
False,/7QkEgz9pEnS9AYzQmu465LMSwh0.jpg,"[35, 10749, 14, 18]",9889,en,Shallow Hal,"After taking his dying father's advice, Hal dates only the embodiments of female physical perfection. But that all changes after Hal has an unexpected run-in with self-help guru Tony Robbins. Intrigued by Hal's shallowness, Robbins hypnotizes him into seeing the beauty that exists even in the least physically appealing women. Hal soon falls for Rosemary, but he doesn't realize that his gorgeous girlfriend is actually a 300-pound-not-so-hottie.",5.3243,/q4lZrHWTWuybb6pzMucj1c0ngCW.jpg,2001-11-01,Shallow Hal,False,6.165,3120
False,/nZSUgauXlVUrJGdGUGWMXCtnZx4.jpg,"[28, 12, 14]",9334,en,The Scorpion King,"In ancient Egypt, peasant Mathayus is hired to exact revenge on the powerful Memnon and the sorceress Cassandra, who are ready to overtake Balthazar's village. Amid betrayals, thieves, abductions and more, Mathayus strives to bring justice to his complicated world.",5.6785,/aITIsX20tACn6jgtyDcCYpRT216.jpg,2002-04-18,The Scorpion King,False,5.6,3345
False,/ap6Zc5NDOfbZaMhkRDyghbGeLf0.jpg,"[27, 14]",501170,en,Doctor Sleep,"Still scarred by the trauma he endured as a child at the Overlook Hotel, Dan Torrance faces the ghosts of the past when he meets Abra, a courageous teen who desperately needs his help -- and who possesses a powerful extrasensory ability called the ""shine"".",7.3428,/p69QzIBbN06aTYqRRiCOY1emNBh.jpg,2019-10-30,Doctor Sleep,False,7.145,4828
False,/2VN9umruwVZsT1Pr1NMCV71HpUu.jpg,"[14, 28, 53]",9495,en,The Crow,"Exactly one year after young rock guitarist Eric Draven and his fiancée are brutally killed by a ruthless gang of criminals, Draven, watched over by a hypnotic crow, returns from the grave to exact revenge.",5.7855,/rMMB3v6jYHjsvXRNJYESacoTD7j.jpg,1994-05-11,The Crow,False,7.516,4473
False,/mOd8oNCNyKOXs58FzdD1pPygWD.jpg,"[14, 16, 28]",14282,ja,獣兵衛忍風帖,"Jubei is a masterless ninja who travels the land alone, lending his services to those with gold—or a worthy cause. His fearsome abilities have served him well, but a plot to overthrow the government threatens to end his wandering ways—and possibly his life.",4.8621,/qzZEnaXwv4wss2QalEo4Uf9BAwh.jpg,1993-06-05,Ninja Scroll,False,7.776,729
False,/eHTZoXmB4vnDqANZXPZcdAiYQo5.jpg,"[16, 18, 10749, 14]",667520,ja,泣きたい私は猫をかぶる,"A peculiar girl transforms into a cat to catch her crush's attention. But before she realizes it, the line between human and animal starts to blur.",5.2139,/6inkRM1XGBG5vRhclCPWfMenp7N.jpg,2020-06-18,A Whisker Away,False,7.9,1479
False,/jfTL29RnWaVRqW3VEcAtXUGx53v.jpg,"[16, 12, 10751, 14, 878]",70841,ja,映画ドラえもん のび太の恐竜2006,"After bringing a fossilized egg back to life with the Time Cloth, Nobita finds himself the owner of a baby dinosaur. Everything is fine until it grows up. Nobita and friends use Doraemon's time machine to return it back to its own time.",4.7413,/g0D94CrNm8bTCgHdpURTmR46s1Q.jpg,2006-03-04,Doraemon: Nobita's Dinosaur,False,7.473,92
False,/l2ji4YiNSPBV69WjGBgU0gCvRqy.jpg,"[10751, 14, 12]",426543,en,The Nutcracker and the Four Realms,"When Clara’s mother leaves her a mysterious gift, she embarks on a journey to four secret realms—where she discovers her greatest strength could change the world.",5.1583,/9vPDY8e7YxLwgVum7YZIUJbr4qc.jpg,2018-10-26,The Nutcracker and the Four Realms,False,6.1,2233
False,/snlu32RmjldF9b068UURJg8sQtn.jpg,"[28, 80, 14]",414,en,Batman Forever,"Batman faces off against two foes: the schizophrenic, horribly scarred former District Attorney Harvey Dent, aka Two-Face, and the Riddler, a disgruntled ex-Wayne Enterprises inventor seeking revenge against his former employer by unleashing his brain-sucking weapon on Gotham City's residents. As the caped crusader also copes with tortured memories of his parents' murder, he has a new romance, with psychologist Chase Meridian.",5.2512,/i0fJS8M5UKoETjjJ0zwUiKaR8tr.jpg,1995-06-16,Batman Forever,False,5.453,5538
False,/Nfwmdxl2EDvVVE4An18Lio6tSx.jpg,"[16, 35, 10751, 12, 14]",12222,en,Horton Hears a Who!,"An imaginative elephant named Horton hears a faint cry for help coming from a tiny speck of dust floating through the air. Horton suspects there may be life on that speck and despite a surrounding community, who thinks he has lost his mind, he is determined to save the tiny particle.",6.1069,/6k47Z3A5zI2rxubTMwiLyIqQLLr.jpg,2008-03-03,Horton Hears a Who!,False,6.516,3515
False,/lWybXICZZpxnSvWSOW53XxTERUg.jpg,"[10751, 16, 878, 14, 35]",2300,en,Space Jam,"With their freedom on the line, the Looney Tunes seek the help of NBA superstar Michael Jordan to win a basketball game against a team of moronic aliens.",5.7209,/4RN5El3Pj2W4gpwgiAGLVfSJv2g.jpg,1996-11-15,Space Jam,False,6.8,6364
